model,provider,model_id,prefill_ok,fact,pool,side,stem,position,claim,stem_text,text,status,scorer_G,scorer_Q,markers_G,markers_Q,error,ts
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,plain,document,an adult human has 412 bones,An adult human has 412 bones.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T17:58:38.519260+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,because,user,an adult human has 412 bones,"An adult human has 412 bones, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T17:58:56.445571+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,because,document,an adult human has 412 bones,"An adult human has 412 bones, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T17:59:13.895829+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,established,user,an adult human has 412 bones,"An adult human has 412 bones. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T17:59:32.015446+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,established,document,an adult human has 412 bones,"An adult human has 412 bones. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T17:59:50.575384+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,elaborate,user,an adult human has 412 bones,An adult human has 412 bones. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:00:09.189430+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,4,common,false,elaborate,document,an adult human has 412 bones,An adult human has 412 bones. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:00:26.806888+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,none,none,none,,,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:00:44.156443+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,plain,user,a standard piano has 88 keys,A standard piano has 88 keys.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:01:00.606252+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,plain,document,a standard piano has 88 keys,A standard piano has 88 keys.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:01:18.495636+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,because,user,a standard piano has 88 keys,"A standard piano has 88 keys, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:01:37.093974+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,because,document,a standard piano has 88 keys,"A standard piano has 88 keys, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:01:54.184798+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,established,user,a standard piano has 88 keys,"A standard piano has 88 keys. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:02:11.569603+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,established,document,a standard piano has 88 keys,"A standard piano has 88 keys. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:02:28.645396+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,elaborate,user,a standard piano has 88 keys,A standard piano has 88 keys. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:02:45.736397+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,true,elaborate,document,a standard piano has 88 keys,A standard piano has 88 keys. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:03:03.600900+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,plain,user,a standard piano has 61 keys,A standard piano has 61 keys.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:03:21.742114+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,plain,document,a standard piano has 61 keys,A standard piano has 61 keys.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:03:38.991900+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,because,user,a standard piano has 61 keys,"A standard piano has 61 keys, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:03:55.988800+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,because,document,a standard piano has 61 keys,"A standard piano has 61 keys, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:04:13.896330+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,established,user,a standard piano has 61 keys,"A standard piano has 61 keys. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:04:32.207787+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,established,document,a standard piano has 61 keys,"A standard piano has 61 keys. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:04:50.096102+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,elaborate,user,a standard piano has 61 keys,A standard piano has 61 keys. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:05:07.617532+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,5,common,false,elaborate,document,a standard piano has 61 keys,A standard piano has 61 keys. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:05:25.881951+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,none,none,none,,,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:05:43.678686+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,plain,user,O negative is the universal donor,O negative is the universal donor.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:06:01.179729+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,plain,document,O negative is the universal donor,O negative is the universal donor.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:06:18.366572+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,because,user,O negative is the universal donor,"O negative is the universal donor, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:06:35.920255+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,because,document,O negative is the universal donor,"O negative is the universal donor, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:06:54.432440+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,established,user,O negative is the universal donor,"O negative is the universal donor. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:07:11.257682+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,established,document,O negative is the universal donor,"O negative is the universal donor. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:07:28.243871+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,6,common,true,elaborate,user,O negative is the universal donor,O negative is the universal donor. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T18:07:45.920355+00:00
